Assessor Parcel Number,Jurisdiction Name,Maxium_density_allowed_(units/Acres),Total Capacity,Parcel_size(Acres),total people per parcel,AIN,CENTER_LAT,CENTER_LON
6252022002,DOWNEY,24.0,9.0,0.26789040227,16.2,6252022002,33.95120501,-118.1283741
6252022003,DOWNEY,24.0,6.0,0.18612203673,10.8,6252022003,33.95104937,-118.1284872
6252022004,DOWNEY,24.0,7.0,0.20546171661,12.6,6252022004,33.95091503,-118.1285853
6252023020,DOWNEY,24.0,6.0,0.17288611395,10.8,6252023020,33.949796,-118.1293968
6252026020,DOWNEY,24.0,3.0,0.09233117465,5.4,6252026020,33.94770328,-118.1311066
6253001004,DOWNEY,24.0,6.0,0.18555156311,10.8,6253001004,33.94591535,-118.1301405
6253001028,DOWNEY,24.0,6.0,0.18598759776,10.8,6253001028,33.94605517,-118.1300342
6253002009,DOWNEY,24.0,3.0,0.08255573303,5.4,6253002009,33.94704865,-118.1312153
6253003009,DOWNEY,24.0,4.0,0.13795473691,7.2,6253003009,33.94593811,-118.1321949
6253003018,DOWNEY,24.0,4.0,0.13870608147,7.2,6253003018,33.94601018,-118.1323356
6253004013,DOWNEY,24.0,7.0,0.2067317319,12.6,6253004013,33.94504059,-118.1313905
6253004019,DOWNEY,24.0,2.0,0.06061724204,3.6,6253004019,33.94456325,-118.1315246
6253007025,DOWNEY,24.0,6.0,0.17360375907,10.8,6253007025,33.94308006,-118.1277661
6253012003,DOWNEY,24.0,4.0,0.14034217575,7.2,6253012003,33.94576094,-118.1294659
6253012012,DOWNEY,24.0,6.0,0.18241300739,10.8,6253012012,33.9455018,-118.1295981
6253013008,DOWNEY,24.0,5.0,0.16634946992,9.0,6253013008,33.94708121,-118.1284713
6258006033,DOWNEY,24.0,9.0,0.27454516602,16.2,6258006033,33.92880225,-118.1406967
6263002012,DOWNEY,24.0,7.0,0.21202112665,12.6,6263002012,33.91684242,-118.1400692
6263006018,DOWNEY,24.0,4.0,0.11861764807,7.2,6263006018,33.91701812,-118.1407492
6263006021,DOWNEY,24.0,4.0,0.11988502879,7.2,6263006021,33.91727216,-118.1412112
6263033018,DOWNEY,24.0,9.0,0.28747569267,16.2,6263033018,33.91436373,-118.1496606
6229019013,DOWNEY,24.0,5.0,0.15019650039,9.0,6229019013,33.94930202,-118.1479515
6263006010,DOWNEY,24.0,3.0,0.09427897949,5.4,6263006010,33.91764091,-118.1411164
6229019014,DOWNEY,24.0,5.0,0.15135243053,9.0,6229019014,33.94919713,-118.1480224
6283003004,DOWNEY,24.0,4.0,0.11737918106,7.2,6283003004,33.91819732,-118.1213024
6283003005,DOWNEY,24.0,4.0,0.11709644864,7.2,6283003005,33.91833478,-118.1213025
6283003015,DOWNEY,24.0,4.0,0.13087025712,7.2,6283003015,33.91863288,-118.1213032
6284003020,DOWNEY,24.0,6.0,0.19233197162,10.8,6284003020,33.93010942,-118.1150379
6284003023,DOWNEY,24.0,4.0,0.12370511237,7.2,6284003023,33.93000616,-118.1148255
6284003024,DOWNEY,24.0,4.0,0.1333407029,7.2,6284003024,33.92986958,-118.1149135
6284020005,DOWNEY,24.0,3.0,0.107334531,5.4,6284020005,33.92638233,-118.1249589
6284020006,DOWNEY,24.0,5.0,0.15238106231,9.0,6284020006,33.92638275,-118.1247594
6284020020,DOWNEY,24.0,4.0,0.13965801682,7.2,6284020020,33.9263384,-118.1244754
6284020029,DOWNEY,24.0,4.0,0.13903192858,7.2,6284020029,33.92633951,-118.1239645
6284022009,DOWNEY,24.0,4.0,0.12325126598,7.2,6284022009,33.92450361,-118.1251652
6284022010,DOWNEY,24.0,4.0,0.124737203,7.2,6284022010,33.92450316,-118.124955
6283003016,DOWNEY,24.0,4.0,0.13058932094,7.2,6283003016,33.91847997,-118.1213029
6283003020,DOWNEY,24.0,4.0,0.13758044129,7.2,6283003020,33.91878987,-118.1213068
6284020021,DOWNEY,24.0,5.0,0.14087889916,9.0,6284020021,33.92650274,-118.1244742
6284020026,DOWNEY,24.0,4.0,0.13709725871,7.2,6284020026,33.92683678,-118.1239508
6263006019,DOWNEY,24.0,4.0,0.12131715334,7.2,6263006019,33.91710156,-118.140901
6263006020,DOWNEY,24.0,4.0,0.12454705033,7.2,6263006020,33.91718711,-118.1410565
6263006022,DOWNEY,24.0,3.0,0.09410067015,5.4,6263006022,33.91734541,-118.1413475
6283003003,DOWNEY,24.0,4.0,0.11737387376,7.2,6283003003,33.91806005,-118.1213019
6284002012,DOWNEY,24.0,10.0,0.31197295123,18.0,6284002012,33.92928195,-118.1148278
6284020023,DOWNEY,24.0,4.0,0.13791417476,7.2,6284020023,33.92683596,-118.1244911
6284020024,DOWNEY,24.0,5.0,0.15214372557,9.0,6284020024,33.92702612,-118.1244685
6284022001,DOWNEY,24.0,4.0,0.14042965603,7.2,6284022001,33.92602433,-118.1250574
6284023029,DOWNEY,24.0,6.0,0.1961893943,10.8,6284023029,33.92591045,-118.122847
6283003001,DOWNEY,24.0,10.0,0.32453570774,18.0,6283003001,33.91738342,-118.1213022
6284003019,DOWNEY,24.0,6.0,0.19310436819,10.8,6284003019,33.93018198,-118.1151794
6284020022,DOWNEY,24.0,5.0,0.1410626032,9.0,6284020022,33.92666772,-118.1244747
6284020025,DOWNEY,24.0,5.0,0.1528902678,9.0,6284020025,33.92702688,-118.1239747
6284020027,DOWNEY,24.0,5.0,0.14082340285,9.0,6284020027,33.92666865,-118.1239666
6284020028,DOWNEY,24.0,4.0,0.14061112917,7.2,6284020028,33.92650357,-118.1239662
6256005011,DOWNEY,0.0,32.0,1.05745916366,184.0,6256005011,33.91821215,-118.133525
6263002039,DOWNEY,0.0,17.0,0.55656001934,97.75,6263002039,33.91613578,-118.1392125
6263004011,DOWNEY,0.0,17.0,0.55333791668,97.75,6263004011,33.91447104,-118.1401439
6256005009,DOWNEY,0.0,29.0,0.98046551846,166.75,6256005009,33.91862527,-118.1335088
6266001035,DOWNEY,0.0,24.0,0.81009596506,138.0,6266001035,33.91048014,-118.1431821
6263003010,DOWNEY,0.0,6.0,0.19757757468,34.5,6263003010,33.91528519,-118.1401791
6263004003,DOWNEY,0.0,8.0,0.27571010629,46.0,6263004003,33.91485781,-118.1398022
6263014002,DOWNEY,0.0,4.0,0.13773185011,23.0,6263014002,33.9114775,-118.1432768
6263014006,DOWNEY,0.0,4.0,0.14882273808,23.0,6263014006,33.91136686,-118.1428669
6263014004,DOWNEY,0.0,4.0,0.13825516004,23.0,6263014004,33.91119287,-118.1434843
6263014005,DOWNEY,0.0,4.0,0.13770248268,23.0,6263014005,33.91144186,-118.1430128
6263014017,DOWNEY,0.0,5.0,0.15149010919,28.75,6263014017,33.91112764,-118.1424141
6263014018,DOWNEY,0.0,9.0,0.3159163459,51.75,6263014018,33.91089307,-118.142694
6266001028,DOWNEY,0.0,9.0,0.28626394794,51.75,6266001028,33.91003471,-118.1430219
6263003016,DOWNEY,0.0,11.0,0.37392432038,63.25,6263003016,33.91557525,-118.1407099
6263014003,DOWNEY,0.0,4.0,0.14001069741,23.0,6263014003,33.91133597,-118.1433814
6263014008,DOWNEY,0.0,4.0,0.14874136142,23.0,6263014008,33.91121117,-118.1425638
6263003019,DOWNEY,0.0,8.0,0.27396053714,46.0,6263003019,33.91548028,-118.1396027
6263014001,DOWNEY,0.0,4.0,0.13889103404,23.0,6263014001,33.91161798,-118.1431715
6263014007,DOWNEY,0.0,4.0,0.14880662299,23.0,6263014007,33.91128906,-118.1427153
6359029001,DOWNEY,0.0,33.0,1.09745340923,189.75,6359029001,33.95943338,-118.1404945
6261014057,DOWNEY,0.0,55.0,1.82140377012,316.25,6261014057,33.91763169,-118.1381412
6261014050,DOWNEY,0.0,31.0,1.01862020873,178.25,6261014050,33.91794465,-118.1388733
6256014011,DOWNEY,0.0,45.0,1.50369056749,258.75,6256014011,33.91626046,-118.1263778
6256014017,DOWNEY,0.0,25.0,0.8495855863,143.75,6256014017,33.91660688,-118.1259042
6283002037,DOWNEY,0.0,88.0,2.91721996219,506.0,6283002037,33.91644596,-118.1244298
6259019029,DOWNEY,0.0,15.0,0.51573964738,86.25,6259019029,33.92403031,-118.1513084
6259019030,DOWNEY,0.0,9.0,0.31080951178,51.75,6259019030,33.92374746,-118.1507437
6259019031,DOWNEY,0.0,13.0,0.4219309308,74.75,6259019031,33.92376356,-118.1502916
6263001009,DOWNEY,0.0,8.0,0.28237130603,46.0,6263001009,33.9172597,-118.1398162
6261014034,DOWNEY,0.0,6.0,0.18714382888,34.5,6261014034,33.91752526,-118.1390748
6261014051,DOWNEY,0.0,12.0,0.40006082736,69.0,6261014051,33.91749884,-118.138705
6263001007,DOWNEY,0.0,8.0,0.25676762795,46.0,6263001007,33.91704895,-118.1394298
6263006030,DOWNEY,0.0,4.0,0.14075670567,23.0,6263006030,33.91773202,-118.1406754
6263009037,DOWNEY,0.0,6.0,0.1966882606,34.5,6263009037,33.91822372,-118.1414864
6263009038,DOWNEY,0.0,4.0,0.13168625646,23.0,6263009038,33.91812013,-118.1412445
6263042015,DOWNEY,0.0,11.0,0.35272410375,63.25,6263042015,33.92102342,-118.1467071
6263006029,DOWNEY,0.0,5.0,0.17584360006,28.75,6263006029,33.91764715,-118.1405215
6263006031,DOWNEY,0.0,8.0,0.27664469434,46.0,6263006031,33.91784333,-118.1408787
6233035027,DOWNEY,0.0,9.0,0.31606738224,51.75,6233035027,33.9293786,-118.1621795
6283016023,DOWNEY,0.0,11.0,0.36519212464,63.25,6283016023,33.91747615,-118.1174145
6263001008,DOWNEY,0.0,4.0,0.12705153763,23.0,6263001008,33.91715015,-118.139617
6263006032,DOWNEY,0.0,15.0,0.49592344231,86.25,6263006032,33.91746772,-118.1401948
6263009036,DOWNEY,0.0,9.0,0.30212463839,51.75,6263009036,33.9183046,-118.1417778
6283016029,DOWNEY,0.0,6.0,0.20041681271,34.5,6283016029,33.91766253,-118.1170292
6247004036,DOWNEY,0.0,22.0,0.72220692234,126.5,6247004036,33.94157295,-118.1393436
6260011065,DOWNEY,0.0,16.0,0.52214349705,92.0,6260011065,33.92020955,-118.1544882
6255019031,DOWNEY,0.0,24.0,0.78602837999,138.0,6255019031,33.93500167,-118.1431266
6259003016,DOWNEY,0.0,24.0,0.80636848406,138.0,6259003016,33.93284007,-118.1447046
6360010003,DOWNEY,0.0,21.0,0.69502092593,120.75,6360010003,33.95469722,-118.1296235
6360010011,DOWNEY,0.0,69.0,2.3119632182,396.75,6360010011,33.95557397,-118.1291837
6361021050,DOWNEY,0.0,48.0,1.58373026477,276.0,6361021050,33.95480421,-118.1283336
6360010023,DOWNEY,0.0,43.0,1.42457712944,247.25,6360010023,33.95463622,-118.1301212
6246001009,DOWNEY,0.0,4.0,0.14489588183,23.0,6246001009,33.93414437,-118.144744
6246007004,DOWNEY,0.0,11.0,0.36986488449,63.25,6246007004,33.93098209,-118.1471777
6246007018,DOWNEY,0.0,10.0,0.33680444145,57.5,6246007018,33.93014371,-118.1478184
6246007019,DOWNEY,0.0,5.0,0.16632479923,28.75,6246007019,33.93079469,-118.1473183
6246007021,DOWNEY,0.0,10.0,0.34137601616,57.5,6246007021,33.93049734,-118.1475455
6246007022,DOWNEY,0.0,5.0,0.17311983438,28.75,6246007022,33.93067635,-118.1474086
6246008024,DOWNEY,0.0,10.0,0.32318926311,57.5,6246008024,33.9318337,-118.1465711
6247004034,DOWNEY,0.0,6.0,0.19296390204,34.5,6247004034,33.94185367,-118.1394653
6246007013,DOWNEY,0.0,5.0,0.17029023844,28.75,6246007013,33.93031926,-118.1476814
6246008003,DOWNEY,0.0,8.0,0.26388173735,46.0,6246008003,33.93200771,-118.1464381
6246008007,DOWNEY,0.0,6.0,0.19195077086,34.5,6246008007,33.93156724,-118.1467812
6247019010,DOWNEY,0.0,5.0,0.17206136159,28.75,6247019010,33.93545093,-118.143724
6246001027,DOWNEY,0.0,6.0,0.20084638685,34.5,6246001027,33.93426902,-118.1446488
6246001030,DOWNEY,0.0,10.0,0.32085579476,57.5,6246001030,33.93445705,-118.1445049
6246008001,DOWNEY,0.0,6.0,0.19552509139,34.5,6246008001,33.93225936,-118.1462453
6246008002,DOWNEY,0.0,6.0,0.1950724227,34.5,6246008002,33.9321434,-118.1463335
6246008006,DOWNEY,0.0,6.0,0.19552786511,34.5,6246008006,33.93168023,-118.146689
6247004033,DOWNEY,0.0,10.0,0.33194093931,57.5,6247004033,33.94125972,-118.1395373
6247005015,DOWNEY,0.0,7.0,0.22490408654,40.25,6247005015,33.94082735,-118.139698
6255019032,DOWNEY,0.0,11.0,0.35959450908,63.25,6255019032,33.93471117,-118.1428564
6260011028,DOWNEY,0.0,4.0,0.12529211289,23.0,6260011028,33.92094767,-118.1539322
6260011029,DOWNEY,0.0,8.0,0.2601744472,46.0,6260011029,33.92075176,-118.1540783
6246001014,DOWNEY,0.0,14.0,0.4775248413,80.5,6246001014,33.93392116,-118.1449178
6259003054,DOWNEY,0.0,11.0,0.36724700315,63.25,6259003054,33.93229739,-118.1451942
6260001034,DOWNEY,0.0,4.0,0.13624909213,23.0,6260001034,33.91838514,-118.1558692
6260011027,DOWNEY,0.0,4.0,0.13473635024,23.0,6260011027,33.92107835,-118.1538303
6260001079,DOWNEY,0.0,9.0,0.30914092603,51.75,6260001079,33.9181597,-118.1560405
6247019011,DOWNEY,0.0,5.0,0.16146297203,28.75,6247019011,33.93557406,-118.1436493
6247019012,DOWNEY,0.0,5.0,0.16192178044,28.75,6247019012,33.93569,-118.1435596
6259004041,DOWNEY,0.0,12.0,0.40392167202,69.0,6259004041,33.93199222,-118.1454096
6260006023,DOWNEY,0.0,12.0,0.38933407323,69.0,6260006023,33.91946767,-118.155051
6360010021,DOWNEY,0.0,11.0,0.37891315773,63.25,6360010021,33.95429673,-118.1299286
6388001008,DOWNEY,0.0,4.0,0.13574085254,23.0,6388001008,33.96016179,-118.1098597
6388001010,DOWNEY,0.0,4.0,0.12914048797,23.0,6388001010,33.95988102,-118.1101982
6388004001,DOWNEY,0.0,7.0,0.23738092594,40.25,6388004001,33.95907491,-118.1078911
6388001007,DOWNEY,0.0,6.0,0.21627546033,34.5,6388001007,33.96032536,-118.1096814
6388004002,DOWNEY,0.0,5.0,0.18073219257,28.75,6388004002,33.95895373,-118.1077144
6388001003,DOWNEY,0.0,4.0,0.12004908629,23.0,6388001003,33.9601741,-118.1102108
6388001009,DOWNEY,0.0,3.0,0.11006312513,17.25,6388001009,33.96003804,-118.1100106
6388001012,DOWNEY,0.0,10.0,0.33587341721,57.5,6388001012,33.95920622,-118.1106974
6367015020,DOWNEY,0.0,12.0,0.40561082233,69.0,6367015020,33.9666147,-118.1158813
6367025022,DOWNEY,0.0,8.0,0.26199945602,46.0,6367025022,33.96238433,-118.1119827
6388001002,DOWNEY,0.0,4.0,0.13601536702,23.0,6388001002,33.95998313,-118.1103467
6388001011,DOWNEY,0.0,8.0,0.27337058678,46.0,6388001011,33.95963422,-118.1105125
6388002004,DOWNEY,0.0,7.0,0.24485580361,40.25,6388002004,33.9595459,-118.1086976
6388004003,DOWNEY,0.0,6.0,0.19244530211,34.5,6388004003,33.95884515,-118.1075569
6388004017,DOWNEY,0.0,23.0,0.76861243284,132.25,6388004017,33.95828785,-118.1070271
6367025023,DOWNEY,0.0,16.0,0.53474412038,92.0,6367025023,33.96273836,-118.1122958
6367015019,DOWNEY,0.0,16.0,0.54924736024,92.0,6367015019,33.96633429,-118.1163234
6388002011,DOWNEY,0.0,16.0,0.53000518586,92.0,6388002011,33.95938882,-118.1083464
6388004019,DOWNEY,0.0,25.0,0.82885544715,143.75,6388004019,33.95853923,-118.1073992
6256004040,DOWNEY,0.0,0.0,3.50010341305,0.0,6256004040,33.92590207,-118.1292969
6256004051,DOWNEY,0.0,0.0,2.48049987789,0.0,6256004051,33.92582571,-118.1303851
6256004910,DOWNEY,0.0,0.0,12.7649680213,0.0,6256004910,33.9196356,-118.1324288
6256017002,DOWNEY,0.0,0.0,6.58183300788,0.0,6256017002,33.92423502,-118.1305139
6256017025,DOWNEY,0.0,0.0,3.81847305228,0.0,6256017025,33.92102473,-118.1331773
6256004030,DOWNEY,0.0,0.0,4.94439175813,0.0,6256004030,33.92596175,-118.1282359
6256004046,DOWNEY,0.0,0.0,1.14634762679,0.0,6256004046,33.92721917,-118.1283338
6256004052,DOWNEY,0.0,0.0,3.91710600216,0.0,6256004052,33.9271972,-118.1292926
6256017003,DOWNEY,0.0,0.0,11.5849042673,0.0,6256017003,33.92404229,-118.1286295
6256017015,DOWNEY,0.0,0.0,1.44654919368,0.0,6256017015,33.92321091,-118.1301887
6256017017,DOWNEY,0.0,0.0,1.46803836496,0.0,6256017017,33.9224749,-118.1308062
6256017018,DOWNEY,0.0,0.0,2.42493125869,0.0,6256017018,33.92236464,-118.1301796
6256017024,DOWNEY,0.0,0.0,6.41656442118,0.0,6256017024,33.92117594,-118.1316144
6256017026,DOWNEY,0.0,0.0,2.4413605551,0.0,6256017026,33.92185284,-118.1333307
6256004039,DOWNEY,0.0,0.0,1.34981426481,0.0,6256004039,33.92586674,-118.1299063
6256004053,DOWNEY,0.0,0.0,28.5264004406,0.0,6256004053,33.91919802,-118.1289637
6256004912,DOWNEY,0.0,0.0,14.1789749179,0.0,6256004912,33.92631483,-118.1266088
6256017001,DOWNEY,0.0,0.0,4.37816153671,0.0,6256017001,33.92373955,-118.1319331
6256017004,DOWNEY,0.0,0.0,3.30139440993,0.0,6256017004,33.92261352,-118.1285798
6256017013,DOWNEY,0.0,0.0,1.87772258478,0.0,6256017013,33.92262399,-118.1320706
6256004045,DOWNEY,0.0,0.0,1.24126359651,0.0,6256004045,33.92720953,-118.1278552
6256004050,DOWNEY,0.0,0.0,1.5702989386,0.0,6256004050,33.92529045,-118.1309644
6256017012,DOWNEY,0.0,0.0,1.28417883673,0.0,6256017012,33.92261085,-118.1328611
6256017014,DOWNEY,0.0,0.0,1.61975324792,0.0,6256017014,33.92306232,-118.1311229
6256017019,DOWNEY,0.0,0.0,1.43366301496,0.0,6256017019,33.92209668,-118.131874
6256017023,DOWNEY,0.0,0.0,6.5228441345,0.0,6256017023,33.92170486,-118.1293095
8019005013,DOWNEY,0.0,184.0,6.14253329117,1058.0,8019005013,33.93448116,-118.096134
6285031062,DOWNEY,0.0,0.0,0.30022845593,0.0,6285031062,33.93547791,-118.122809
6285031087,DOWNEY,0.0,0.0,2.0926779551,0.0,6285031087,33.93760942,-118.122278
6285031092,DOWNEY,0.0,0.0,0.29432912804,0.0,6285031092,33.93598694,-118.1210411
6285031096,DOWNEY,0.0,0.0,1.2419807609,0.0,6285031096,33.93598094,-118.1199172
6285031097,DOWNEY,0.0,0.0,1.79933035834,0.0,6285031097,33.93551049,-118.1201232
6285031105,DOWNEY,0.0,0.0,2.1799323581,0.0,6285031105,33.93472401,-118.1195005
6285031085,DOWNEY,0.0,0.0,0.92367360082,0.0,6285031085,33.93329145,-118.1183275
6285031090,DOWNEY,0.0,0.0,0.70490457203,0.0,6285031090,33.93596222,-118.1215246
6285031091,DOWNEY,0.0,0.0,0.30667708536,0.0,6285031091,33.93627149,-118.121418
6285031093,DOWNEY,0.0,0.0,2.28913651111,0.0,6285031093,33.93695691,-118.1212353
6285031094,DOWNEY,0.0,0.0,0.25371123899,0.0,6285031094,33.93643321,-118.1207513
6285031068,DOWNEY,0.0,0.0,0.30661031546,0.0,6285031068,33.93804718,-118.1206868
6285031082,DOWNEY,0.0,0.0,8.41356193285,0.0,6285031082,33.93424571,-118.1175715
6285031089,DOWNEY,0.0,0.0,0.53212192571,0.0,6285031089,33.93634634,-118.1220932
6285031098,DOWNEY,0.0,0.0,0.68596304831,0.0,6285031098,33.93546069,-118.118865
6285031100,DOWNEY,0.0,0.0,0.94804692298,0.0,6285031100,33.9348232,-118.1186744
6285031102,DOWNEY,0.0,0.0,0.27401916766,0.0,6285031102,33.93584993,-118.1188295
6285031106,DOWNEY,0.0,0.0,1.61272828269,0.0,6285031106,33.93664735,-118.122924
6285031078,DOWNEY,0.0,0.0,1.46110235316,0.0,6285031078,33.93639496,-118.1187101
6285031095,DOWNEY,0.0,0.0,0.19776212833,0.0,6285031095,33.93663772,-118.1216257
6285031099,DOWNEY,0.0,0.0,0.5217364378,0.0,6285031099,33.93512134,-118.1181897
6285031101,DOWNEY,0.0,0.0,0.24147672606,0.0,6285031101,33.93605643,-118.1192271
6285031103,DOWNEY,0.0,0.0,2.25160160704,0.0,6285031103,33.93576766,-118.1199836
6285031104,DOWNEY,0.0,0.0,32.7225525662,0.0,6285031104,33.9359525,-118.1196021
6281006024,DOWNEY,8.0,6.0,0.70329210216,,6281006024,33.91229083,-118.1249099
6282007061,DOWNEY,8.0,3.0,0.33890580506,,6282007061,33.91221671,-118.1274123
6259010047,DOWNEY,17.0,3.0,0.18915412262,,6259010047,33.92716185,-118.1468638
6259010045,DOWNEY,17.0,13.0,0.73736461076,,6259010045,33.92797802,-118.1463413
6255027064,DOWNEY,17.0,13.0,0.73590246156,,6255027064,33.93310357,-118.1372123
6259010046,DOWNEY,17.0,15.0,0.88035058364,,6259010046,33.92740799,-118.1466247
6360011010,DOWNEY,17.0,5.0,0.32244057538,,6360011010,33.95648852,-118.1294914
6360011009,DOWNEY,17.0,5.0,0.32139564036,,6360011009,33.95636296,-118.1295856
6366017011,DOWNEY,8.0,1.0,0.12308337072,,6366017011,33.97027796,-118.1231392
6366017012,DOWNEY,8.0,1.0,0.15657605588,,6366017012,33.97032035,-118.1229793
6281003044,DOWNEY,8.0,2.0,0.25439623309,,6281003044,33.91284637,-118.119157
6281006042,DOWNEY,8.0,1.0,0.16145727829,,6281006042,33.91260609,-118.1238759
6255027063,DOWNEY,17.0,21.0,1.24092116855,,6255027063,33.93250178,-118.1365331
6255027065,DOWNEY,17.0,10.0,0.56735852482,,6255027065,33.93188718,-118.1351904
6259010044,DOWNEY,17.0,5.0,0.3098299084,,6259010044,33.92785775,-118.1460674
6259010026,DOWNEY,17.0,4.0,0.22903217194,,6259010026,33.92866973,-118.147145
6216034903,SOUTH GATE,75.0,6.0,0.16,11.4,6216034903,33.95446001,-118.1836089
6216034900,SOUTH GATE,75.0,48.0,1.24,91.2,6216034900,33.95374531,-118.1827065
6216034902,SOUTH GATE,75.0,6.0,0.16,11.4,6216034902,33.95446001,-118.1836089
6216034901,SOUTH GATE,75.0,48.0,1.24,91.2,6216034901,33.95374531,-118.1827065
6216032042,SOUTH GATE,75.0,12.0,0.3,22.8,6216032042,33.95261755,-118.1825952
6216032043,SOUTH GATE,75.0,44.0,1.15,83.6,6216032043,33.95309294,-118.1826404
6216032039,SOUTH GATE,75.0,3.0,0.09,5.699999999999999,6216032039,33.9539192,-118.1832751
6216032038,SOUTH GATE,75.0,33.0,0.88,62.7,6216032038,33.95354407,-118.1830132
6216032040,SOUTH GATE,75.0,2.0,0.06,3.8,6216032040,33.95405648,-118.1833712
6216032037,SOUTH GATE,75.0,15.0,0.39,28.5,6216032037,33.9528299,-118.1828201
6216032041,SOUTH GATE,75.0,8.0,0.24,15.2,6216032041,33.95254688,-118.1829388
6216032036,SOUTH GATE,75.0,11.0,0.27,20.9,6216032036,33.95212332,-118.1828412
6216035901,SOUTH GATE,75.0,43.0,1.11,81.7,6216035901,33.95253011,-118.1811886
6216035900,SOUTH GATE,75.0,43.0,1.11,81.7,6216035900,33.95253011,-118.1811886
6216032900,SOUTH GATE,75.0,12.0,0.31,22.8,6216032900,33.95278632,-118.1819157
6216032026,SOUTH GATE,75.0,4.0,0.11,7.6,6216032026,33.95238234,-118.1822938
6216032027,SOUTH GATE,75.0,3.0,0.09,5.699999999999999,6216032027,33.95233991,-118.1824355
6216032020,SOUTH GATE,75.0,20.0,0.51,38.0,6216032020,33.95208488,-118.1810598
6216032018,SOUTH GATE,75.0,5.0,0.14,9.5,6216032018,33.95160931,-118.1807044
6216032017,SOUTH GATE,75.0,3.0,0.07,5.699999999999999,6216032017,33.95164566,-118.1808452
6216032046,SOUTH GATE,75.0,11.0,0.31,20.9,6216032046,33.95204228,-118.1824397
6216032011,SOUTH GATE,75.0,8.0,0.21,15.2,6216032011,33.95185154,-118.1817009
6216032007,SOUTH GATE,75.0,3.0,0.07,5.699999999999999,6216032007,33.95196586,-118.1821762
6216032035,SOUTH GATE,75.0,26.0,0.69,49.4,6216032035,33.95239054,-118.181716
6216032012,SOUTH GATE,75.0,3.0,0.07,5.699999999999999,6216032012,33.95180563,-118.1815107
6216032019,SOUTH GATE,75.0,6.0,0.16,11.4,6216032019,33.95150484,-118.180472
6216032025,SOUTH GATE,75.0,13.0,0.35,24.7,6216032025,33.95254609,-118.1821177
6216032010,SOUTH GATE,75.0,3.0,0.07,5.699999999999999,6216032010,33.95189769,-118.1818927
6216032009,SOUTH GATE,75.0,3.0,0.07,5.699999999999999,6216032009,33.9519206,-118.1819874
6216032021,SOUTH GATE,75.0,7.0,0.19,13.3,6216032021,33.9522555,-118.1814261
6216032008,SOUTH GATE,75.0,3.0,0.07,5.699999999999999,6216032008,33.9519432,-118.1820809
6216032015,SOUTH GATE,75.0,5.0,0.14,9.5,6216032015,33.95170262,-118.181083
6216032013,SOUTH GATE,75.0,5.0,0.14,9.5,6216032013,33.95177125,-118.1813682
6216032016,SOUTH GATE,75.0,3.0,0.07,5.699999999999999,6216032016,33.95166822,-118.1809405
6216032014,SOUTH GATE,75.0,3.0,0.07,5.699999999999999,6216032014,33.95173695,-118.1812256
6216035903,SOUTH GATE,75.0,23.0,0.59,43.7,6216035903,33.9516522,-118.1800926
6216035902,SOUTH GATE,75.0,23.0,0.59,43.7,6216035902,33.9516522,-118.1800926
6216034801,SOUTH GATE,75.0,41.0,1.06,77.89999999999999,6216034801,33.95522971,-118.1829418
6216035002,SOUTH GATE,75.0,227.0,5.89,431.3,6216035002,33.9531627,-118.1806767
6216035001,SOUTH GATE,75.0,585.0,15.1,1111.5,6216035001,33.95320504,-118.179265
6222007030,SOUTH GATE,75.0,10.0,0.15,19.0,6222007030,33.95143624,-118.1822845
6222007031,SOUTH GATE,75.0,37.0,0.5,70.3,6222007031,33.95136963,-118.1826028
6222006018,SOUTH GATE,75.0,5.0,0.07,9.5,6222006018,33.9508821,-118.1800535
6222006018,SOUTH GATE,75.0,5.0,0.07,9.5,6222006018,33.9508821,-118.1800535
6222006018,SOUTH GATE,75.0,5.0,0.07,9.5,6222006018,33.9508821,-118.1800535
6222006018,SOUTH GATE,75.0,5.0,0.07,9.5,6222006018,33.9508821,-118.1800535
6222006022,SOUTH GATE,75.0,5.0,0.07,9.5,6222006022,33.95115709,-118.1811939
6222006024,SOUTH GATE,75.0,5.0,0.07,9.5,6222006024,33.95122538,-118.1814788
6222006024,SOUTH GATE,75.0,5.0,0.07,9.5,6222006024,33.95122538,-118.1814788
6222006024,SOUTH GATE,75.0,5.0,0.07,9.5,6222006024,33.95122538,-118.1814788
6222006024,SOUTH GATE,75.0,5.0,0.07,9.5,6222006024,33.95122538,-118.1814788
6222006023,SOUTH GATE,75.0,10.0,0.14,19.0,6222006023,33.95119105,-118.1813362
